datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost 
2024-09-24 09:00:00,2024-09-24 09:15:00,RS16,6149,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-25 09:00:00,2024-09-25 09:15:00,RS16,6150,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-09-30 09:00:00,2024-09-30 09:15:00,RS16,6151,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-01 09:00:00,2024-10-01 09:15:00,RS16,6152,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-02 09:00:00,2024-10-02 09:15:00,RS16,6153,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-07 09:00:00,2024-10-07 09:15:00,RS16,6154,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-08 09:00:00,2024-10-08 09:15:00,RS16,6155,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-09 09:00:00,2024-10-09 09:15:00,RS16,6156,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-10 11:15:00,2024-06-10 12:15:00,RS17,6157,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-11 11:15:00,2024-06-11 12:15:00,RS17,6158,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-12 11:15:00,2024-06-12 12:15:00,RS17,6159,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-17 11:15:00,2024-06-17 12:15:00,RS17,6160,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-18 11:15:00,2024-06-18 12:15:00,RS17,6161,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-19 11:15:00,2024-06-19 12:15:00,RS17,6162,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-24 11:15:00,2024-06-24 12:15:00,RS17,6163,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-25 11:15:00,2024-06-25 12:15:00,RS17,6164,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-06-26 11:15:00,2024-06-26 12:15:00,RS17,6165,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-07-01 11:15:00,2024-07-01 12:15:00,RS17,6166,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-14 12:00:00,2024-10-14 13:00:00,RS18,6167,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-15 12:00:00,2024-10-15 13:00:00,RS18,6168,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-16 12:00:00,2024-10-16 13:00:00,RS18,6169,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-21 12:00:00,2024-10-21 13:00:00,RS18,6170,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-22 12:00:00,2024-10-22 13:00:00,RS18,6171,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-23 12:00:00,2024-10-23 13:00:00,RS18,6172,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-28 12:00:00,2024-10-28 13:00:00,RS18,6173,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-10-29 12:00:00,2024-10-29 13:00:00,RS18,6174,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 14:00:00,2023-10-10 15:00:00,RS19,6175,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 14:00:00,2023-10-11 15:00:00,RS19,6176,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 14:00:00,2023-10-16 15:00:00,RS19,6177,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 14:00:00,2023-10-17 15:00:00,RS19,6178,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 14:00:00,2023-10-18 15:00:00,RS19,6179,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 14:00:00,2023-10-23 15:00:00,RS19,6180,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 14:00:00,2023-10-24 15:00:00,RS19,6181,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 14:00:00,2023-10-25 15:00:00,RS19,6182,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 13:00:00,2023-10-10 19:00:00,RS28,6183,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 13:00:00,2023-10-11 19:00:00,RS28,6184,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 13:00:00,2023-10-16 19:00:00,RS28,6185,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 13:00:00,2023-10-17 19:00:00,RS28,6186,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
